site name,AOD Latitude,AOD Longitude,firstdate,datetime,AerosolOpticalThicknessPassedThresholdMean,AerosolModelMW,UVAerosolIndex,VISAerosolIndex,AerosolOpticalThicknessPassedThresholdStd,SolarZenithAngle,TerrainReflectivity,ViewingZenithAngle,SingleScatteringAlbedoPassedThresholdMean,SingleScatteringAlbedoPassedThresholdStd,AerosolOpticalThicknessMW0,AerosolOpticalThicknessMW1,AerosolOpticalThicknessMW2,AerosolOpticalThicknessMW3,AerosolOpticalThicknessMW4,SingleScatteringAlbedoMW0,SingleScatteringAlbedoMW1,SingleScatteringAlbedoMW2,SingleScatteringAlbedoMW3,SingleScatteringAlbedoMW4
Atlantic north of QS,-18.625,-65.875,2017-08-16 00:00:00,2017-08-18 03:06:00,nan,2133,0.58,-12.86,nan,49.144,86,62.552,nan,nan,614,573,516,494,472,938,942,943,944,944
Atlantic north of Fajardo,-18.625,-65.625,2017-08-16 00:00:00,2017-08-18 03:06:00,nan,2133,0.58,-12.86,nan,49.144,86,62.552,nan,nan,614,573,516,494,472,938,942,943,944,944
QS  and Icacos,-18.375,-65.875,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,-1.68,-11.09,nan,39.779,68,22.748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,-1.68,-11.09,nan,39.779,68,22.748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,-0.32,-11.79,nan,40.019,86,29.316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-17 00:00:00,2017-08-19 04:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-18 00:00:00,2017-08-20 03:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,0.07,-15.44,nan,37.681,65,45.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,0.07,-15.44,nan,37.681,65,45.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,-0.11,-15.2,nan,37.366,83,45.243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,-0.11,-15.2,nan,37.366,83,45.243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,0.07,-15.44,nan,37.681,65,45.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,-0.11,-15.2,nan,37.366,83,45.243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,-0.27,-15.66,nan,37.891,78,45.245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-19 00:00:00,2017-08-21 03:04:00,nan,nan,-0.27,-15.66,nan,37.891,78,45.245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-20 00:00:00,2017-08-22 03:03:00,nan,2331,0.54,-11.43,nan,43.962,86,35.402,nan,nan,905,758,614,566,524,855,849,840,836,831
Sabana,-18.375,-65.625,2017-08-20 00:00:00,2017-08-22 03:03:00,nan,2333,0.56,-13.76,nan,44.419,68,39.951,nan,nan,198,185,168,161,154,847,854,857,857,857
Roosevelt Roads,-18.125,-65.625,2017-08-20 00:00:00,2017-08-22 03:03:00,nan,2333,0.23,-13.59,nan,44.231,82,39.951,nan,nan,177,166,150,144,138,847,854,857,857,857
Humacao,-18.125,-65.875,2017-08-20 00:00:00,2017-08-22 03:03:00,nan,2331,0.48,-11.2,nan,43.867,86,35.402,nan,nan,1138,953,772,712,659,855,849,840,836,831
Culebra,-18.375,-65.375,2017-08-20 00:00:00,2017-08-22 03:03:00,nan,2333,0.56,-13.76,nan,44.419,68,39.951,nan,nan,198,185,168,161,154,847,854,857,857,857
Vieques,-18.125,-65.375,2017-08-20 00:00:00,2017-08-22 03:03:00,nan,2333,0.23,-13.59,nan,44.231,82,39.951,nan,nan,177,166,150,144,138,847,854,857,857,857
Atlantic north of QS,-18.625,-65.875,2017-08-20 00:00:00,2017-08-22 03:03:00,217,2333,0.91,-12.35,nan,44.153,86,35.402,857,0,279,261,237,227,217,847,854,857,857,857
Atlantic north of Fajardo,-18.625,-65.625,2017-08-20 00:00:00,2017-08-22 03:03:00,115,2331,0.39,-14.37,49,44.609,68,39.951,881,90,244,204,165,153,141,855,849,840,836,831
QS  and Icacos,-18.375,-65.875,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-21 00:00:00,2017-08-23 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-22 00:00:00,2017-08-24 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-23 00:00:00,2017-08-25 03:06:00,nan,2231,1.1,-14.56,nan,49.69,64,68.743,nan,nan,372,310,249,229,212,896,892,885,882,878
Sabana,-18.375,-65.625,2017-08-23 00:00:00,2017-08-25 03:06:00,nan,2231,1.1,-14.56,nan,49.69,64,68.743,nan,nan,372,310,249,229,212,896,892,885,882,878
Roosevelt Roads,-18.125,-65.625,2017-08-23 00:00:00,2017-08-25 03:06:00,149,2321,0.87,-14.61,59,49.518,79,68.742,881,60,243,203,165,152,141,855,849,840,836,831
Humacao,-18.125,-65.875,2017-08-23 00:00:00,2017-08-25 03:06:00,149,2321,0.87,-14.61,59,49.518,79,68.742,881,60,243,203,165,152,141,855,849,840,836,831
Culebra,-18.375,-65.375,2017-08-23 00:00:00,2017-08-25 03:06:00,nan,2231,1.1,-14.56,nan,49.69,64,68.743,nan,nan,372,310,249,229,212,896,892,885,882,878
Vieques,-18.125,-65.375,2017-08-23 00:00:00,2017-08-25 03:06:00,149,2321,0.87,-14.61,59,49.518,79,68.742,881,60,243,203,165,152,141,855,849,840,836,831
Atlantic north of QS,-18.625,-65.875,2017-08-23 00:00:00,2017-08-25 03:06:00,nan,nan,1.16,-9.88,nan,49.041,91,65.537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-23 00:00:00,2017-08-25 03:06:00,nan,2233,1.14,-14.95,nan,49.949,67,68.745,nan,nan,302,283,255,245,234,890,895,897,898,898
QS  and Icacos,-18.375,-65.875,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,1.12,-12.6,nan,39.204,63,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,1.12,-12.6,nan,39.204,63,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,0.12,-12.82,nan,39.007,63,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,0.12,-12.82,nan,39.007,63,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,0.52,-12.88,nan,39.401,80,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-24 00:00:00,2017-08-26 04:05:00,nan,nan,0.52,-12.88,nan,39.401,80,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2321,0.29,-13.83,nan,46.91,63,59.732,nan,nan,748,627,508,468,433,855,849,840,836,831
Sabana,-18.375,-65.625,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2321,0.29,-13.83,nan,46.91,63,59.732,nan,nan,748,627,508,468,433,855,849,840,836,831
Roosevelt Roads,-18.125,-65.625,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2133,0.4,-13.14,nan,46.647,77,59.731,nan,nan,313,292,263,252,240,938,942,943,944,944
Humacao,-18.125,-65.875,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2133,0.4,-13.14,nan,46.647,77,59.731,nan,nan,313,292,263,252,240,938,942,943,944,944
Culebra,-18.375,-65.375,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2321,0.29,-13.83,nan,46.91,63,59.732,nan,nan,748,627,508,468,433,855,849,840,836,831
Vieques,-18.125,-65.375,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2133,0.4,-13.14,nan,46.647,77,59.731,nan,nan,313,292,263,252,240,938,942,943,944,944
Atlantic north of QS,-18.625,-65.875,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2333,1.24,-13.09,nan,47.085,80,59.733,nan,nan,507,475,430,413,395,847,854,857,857,857
Atlantic north of Fajardo,-18.625,-65.625,2017-08-25 00:00:00,2017-08-27 05:05:00,nan,2333,1.24,-13.09,nan,47.085,80,59.733,nan,nan,507,475,430,413,395,847,854,857,857,857
QS  and Icacos,-18.375,-65.875,2017-08-26 00:00:00,2017-08-28 04:04:00,78,2311,-0.39,-14.81,19,36.953,62,36.009,916,80,180,151,122,113,104,855,849,840,836,831
Sabana,-18.375,-65.625,2017-08-26 00:00:00,2017-08-28 04:04:00,78,2311,-0.39,-14.81,19,36.953,62,36.009,916,80,180,151,122,113,104,855,849,840,836,831
Roosevelt Roads,-18.125,-65.625,2017-08-26 00:00:00,2017-08-28 04:04:00,nan,2311,-0.78,-15.28,nan,36.753,62,36.008,nan,nan,201,169,137,126,117,855,849,840,836,831
Humacao,-18.125,-65.875,2017-08-26 00:00:00,2017-08-28 04:04:00,nan,2311,-0.78,-15.28,nan,36.753,62,36.008,nan,nan,201,169,137,126,117,855,849,840,836,831
Culebra,-18.375,-65.375,2017-08-26 00:00:00,2017-08-28 04:04:00,nan,nan,-0.9,-13.83,nan,37.112,68,33.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-26 00:00:00,2017-08-28 04:04:00,nan,nan,-1.42,-11.1,nan,36.913,61,33.759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-26 00:00:00,2017-08-28 04:04:00,nan,2311,-0.93,-15.12,nan,36.889,62,38.279,nan,nan,217,182,147,136,126,855,849,840,836,831
Atlantic north of Fajardo,-18.625,-65.625,2017-08-26 00:00:00,2017-08-28 04:04:00,nan,nan,-0.66,-15.27,nan,37.154,62,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-27 00:00:00,2017-08-29 03:04:00,172,1114,0.23,-12.21,nan,43.82,86,44.609,1000,0,188,182,176,174,172,1000,1000,1000,1000,1000
Sabana,-18.375,-65.625,2017-08-27 00:00:00,2017-08-29 03:04:00,nan,2321,1.27,-15.6,nan,44.57,68,49.413,nan,nan,775,649,526,485,449,855,849,840,836,831
Roosevelt Roads,-18.125,-65.625,2017-08-27 00:00:00,2017-08-29 03:04:00,nan,2321,1.37,-16.16,nan,44.393,68,49.413,nan,nan,621,520,421,389,360,855,849,840,836,831
Humacao,-18.125,-65.875,2017-08-27 00:00:00,2017-08-29 03:04:00,nan,nan,0.47,-11.59,nan,43.641,86,44.609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-27 00:00:00,2017-08-29 03:04:00,nan,2321,1.27,-15.6,nan,44.57,68,49.413,nan,nan,775,649,526,485,449,855,849,840,836,831
Vieques,-18.125,-65.375,2017-08-27 00:00:00,2017-08-29 03:04:00,nan,2321,1.37,-16.16,nan,44.393,68,49.413,nan,nan,621,520,421,389,360,855,849,840,836,831
Atlantic north of QS,-18.625,-65.875,2017-08-27 00:00:00,2017-08-29 03:04:00,145,1114,0.56,-12.59,77,44.0,86,44.61,918,nan,63,61,59,58,57,1000,1000,1000,1000,1000
Atlantic north of Fajardo,-18.625,-65.625,2017-08-27 00:00:00,2017-08-29 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,-0.33,-15.31,nan,34.489,62,52.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,-0.33,-15.31,nan,34.489,62,52.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,-0.33,-15.31,nan,34.489,62,52.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,-0.31,-16.22,nan,34.898,81,52.551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2017-08-28 00:00:00,2017-08-30 03:03:00,nan,nan,-0.31,-16.22,nan,34.898,81,52.551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-08-29 00:00:00,2017-08-31 02:04:00,nan,2333,7.57,-9.99,nan,41.596,61,28.728,nan,nan,42,39,36,34,33,847,854,857,857,857
Sabana,-18.375,-65.625,2017-08-29 00:00:00,2017-08-31 02:04:00,nan,2333,7.57,-9.99,nan,41.596,61,28.728,nan,nan,42,39,36,34,33,847,854,857,857,857
Roosevelt Roads,-18.125,-65.625,2017-08-29 00:00:00,2017-08-31 02:04:00,nan,nan,6.91,-10.27,nan,41.415,73,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2017-08-29 00:00:00,2017-08-31 02:04:00,nan,nan,6.91,-10.27,nan,41.415,73,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
