site name,AOD Latitude,AOD Longitude,firstdate,datetime,AerosolOpticalThicknessPassedThresholdMean,AerosolModelMW,UVAerosolIndex,VISAerosolIndex,AerosolOpticalThicknessPassedThresholdStd,SolarZenithAngle,TerrainReflectivity,ViewingZenithAngle,SingleScatteringAlbedoPassedThresholdMean,SingleScatteringAlbedoPassedThresholdStd,AerosolOpticalThicknessMW0,AerosolOpticalThicknessMW1,AerosolOpticalThicknessMW2,AerosolOpticalThicknessMW3,AerosolOpticalThicknessMW4,SingleScatteringAlbedoMW0,SingleScatteringAlbedoMW1,SingleScatteringAlbedoMW2,SingleScatteringAlbedoMW3,SingleScatteringAlbedoMW4
QS  and Icacos,-18.375,-65.875,2018-01-11 00:00:00,2018-01-13 02:06:00,nan,nan,1.09,-8.51,nan,29.341,72,35.405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-11 00:00:00,2018-01-13 02:06:00,nan,nan,0.45,-2.83,nan,30.009,46,39.954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-12 00:00:00,2018-01-14 02:06:00,nan,nan,-1.51,-11.2,nan,17.238,46,57.723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-12 00:00:00,2018-01-14 02:06:00,nan,nan,-1.51,-11.2,nan,17.238,46,57.723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-13 00:00:00,2018-01-15 01:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-13 00:00:00,2018-01-15 01:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-14 00:00:00,2018-01-16 02:08:00,nan,nan,-1.31,-0.46,nan,14.47,45,66.299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-14 00:00:00,2018-01-16 02:08:00,nan,nan,-1.31,-0.46,nan,14.47,45,66.299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-15 00:00:00,2018-01-17 03:06:00,nan,nan,-0.56,-11.5,nan,23.599,67,14.127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-15 00:00:00,2018-01-17 03:06:00,nan,nan,-0.56,-11.5,nan,23.599,67,14.127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-16 00:00:00,2018-01-18 02:05:00,nan,nan,0.16,-9.11,nan,33.672,55,59.735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-16 00:00:00,2018-01-18 02:05:00,nan,nan,0.16,-9.11,nan,33.672,55,59.735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-17 00:00:00,2018-01-19 02:06:00,nan,nan,-0.94,-14.23,nan,20.821,67,36.012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-17 00:00:00,2018-01-19 02:06:00,nan,nan,-0.94,-14.23,nan,20.821,67,36.012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-18 00:00:00,2018-01-20 02:04:00,nan,nan,0.58,-7.22,nan,30.217,76,44.61,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-18 00:00:00,2018-01-20 02:04:00,nan,2122,1.65,-7.36,nan,31.112,44,49.415,nan,nan,6159,5285,4374,4061,3777,944,943,941,940,938
QS  and Icacos,-18.375,-65.875,2018-01-19 00:00:00,2018-01-21 02:04:00,nan,nan,-2.11,-9.47,nan,17.802,53,52.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-19 00:00:00,2018-01-21 02:04:00,nan,nan,-2.11,-9.47,nan,17.802,53,52.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-20 00:00:00,2018-01-22 01:03:00,nan,nan,9.76,-7.18,nan,27.773,52,28.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-20 00:00:00,2018-01-22 01:03:00,nan,nan,9.76,-7.18,nan,27.773,52,28.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-21 00:00:00,2018-01-23 02:05:00,nan,nan,-0.19,-9.34,nan,13.823,73,66.298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-21 00:00:00,2018-01-23 02:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-22 00:00:00,2018-01-24 02:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-22 00:00:00,2018-01-24 02:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-23 00:00:00,2018-01-25 02:08:00,nan,nan,0.38,-12.57,nan,35.141,44,65.54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-23 00:00:00,2018-01-25 02:08:00,nan,nan,0.38,-12.57,nan,35.141,44,65.54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-24 00:00:00,2018-01-26 03:06:00,nan,nan,-1.04,-9.9,nan,21.531,50,27.115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-24 00:00:00,2018-01-26 03:06:00,nan,nan,-1.19,-4.06,nan,22.049,44,22.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-25 00:00:00,2018-01-27 02:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-25 00:00:00,2018-01-27 02:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-26 00:00:00,2018-01-28 03:06:00,nan,nan,-1.18,-15.88,nan,18.829,62,45.247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-26 00:00:00,2018-01-28 03:06:00,nan,nan,-1.18,-15.88,nan,18.829,62,45.247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-27 00:00:00,2018-01-29 02:06:00,nan,nan,0.74,-7.76,nan,28.383,72,35.403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-27 00:00:00,2018-01-29 02:06:00,nan,nan,0.51,-10.09,nan,29.043,49,39.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-28 00:00:00,2018-01-30 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-28 00:00:00,2018-01-30 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-29 00:00:00,2018-01-31 02:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-29 00:00:00,2018-01-31 02:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-30 00:00:00,2018-02-01 02:03:00,nan,nan,-1.86,-2.32,nan,13.434,44,66.295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-30 00:00:00,2018-02-01 02:03:00,nan,nan,-1.86,-2.32,nan,13.434,44,66.295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-01-31 00:00:00,2018-02-02 03:04:00,nan,nan,-1.21,-8.57,nan,22.865,59,14.126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-01-31 00:00:00,2018-02-02 03:04:00,nan,nan,-1.21,-8.57,nan,22.865,59,14.126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-01 00:00:00,2018-02-03 02:03:00,nan,nan,0.8,-7.11,nan,33.148,46,59.732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-01 00:00:00,2018-02-03 02:03:00,nan,nan,0.8,-7.11,nan,33.148,46,59.732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-02 00:00:00,2018-02-04 03:03:00,nan,nan,-0.58,-9.02,nan,20.236,57,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-02 00:00:00,2018-02-04 03:03:00,nan,nan,-0.58,-9.02,nan,20.236,57,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-03 00:00:00,2018-02-05 02:03:00,nan,nan,0.44,-8.64,nan,29.83,68,44.609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-03 00:00:00,2018-02-05 02:03:00,nan,nan,1.74,-3.95,nan,30.718,45,49.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-04 00:00:00,2018-02-06 03:04:00,nan,nan,-1.67,-12.2,nan,17.393,44,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-04 00:00:00,2018-02-06 03:04:00,nan,nan,-1.67,-12.2,nan,17.393,44,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-05 00:00:00,2018-02-07 02:04:00,nan,nan,11.92,-7.44,nan,27.295,56,26.533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-05 00:00:00,2018-02-07 02:04:00,nan,nan,11.92,-7.44,nan,27.295,56,26.533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-06 00:00:00,2018-02-08 02:03:00,nan,nan,-1.43,-10.44,nan,13.676,67,66.293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-06 00:00:00,2018-02-08 02:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-07 00:00:00,2018-02-09 01:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-07 00:00:00,2018-02-09 01:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-08 00:00:00,2018-02-10 03:07:00,nan,nan,1.73,-7.49,nan,34.26,65,62.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-08 00:00:00,2018-02-10 03:07:00,nan,nan,1.73,-7.49,nan,34.26,65,62.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-09 00:00:00,2018-02-12 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-09 00:00:00,2018-02-12 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-10 00:00:00,2018-02-13 05:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-10 00:00:00,2018-02-13 05:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-11 00:00:00,2018-02-13 05:06:00,nan,nan,-0.01,-10.85,nan,19.246,40,45.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-11 00:00:00,2018-02-13 05:06:00,nan,nan,-0.01,-10.85,nan,19.246,40,45.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-12 00:00:00,2018-02-14 02:04:00,nan,nan,1.07,-7.81,nan,28.839,63,35.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-12 00:00:00,2018-02-14 02:04:00,nan,nan,0.26,-8.7,nan,29.562,38,39.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-13 00:00:00,2018-02-15 13:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-13 00:00:00,2018-02-15 13:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-14 00:00:00,2018-02-16 02:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-14 00:00:00,2018-02-16 02:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-15 00:00:00,2018-02-17 03:04:00,nan,1114,-1.36,-6.71,nan,14.634,45,66.289,nan,nan,2323,2243,2168,2143,2121,1000,1000,1000,1000,1000
Sabana,-18.375,-65.625,2018-02-15 00:00:00,2018-02-17 03:04:00,nan,1114,-1.36,-6.71,nan,14.634,45,66.289,nan,nan,2323,2243,2168,2143,2121,1000,1000,1000,1000,1000
QS  and Icacos,-18.375,-65.875,2018-02-16 00:00:00,2018-02-18 03:04:00,nan,nan,-0.91,-11.16,nan,23.837,38,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-16 00:00:00,2018-02-18 03:04:00,nan,nan,-0.91,-11.16,nan,23.837,38,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-17 00:00:00,2018-02-19 02:03:00,nan,nan,0.49,-9.54,nan,34.16,37,59.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-17 00:00:00,2018-02-19 02:03:00,nan,nan,0.49,-9.54,nan,34.16,37,59.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-18 00:00:00,2018-02-20 03:04:00,nan,nan,-1.22,-16.83,nan,21.504,37,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-18 00:00:00,2018-02-20 03:04:00,nan,nan,-1.22,-16.83,nan,21.504,37,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-19 00:00:00,2018-02-21 02:07:00,nan,nan,0.79,-12.45,nan,31.07,60,44.607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-19 00:00:00,2018-02-21 02:07:00,nan,2313,0.92,-13.97,nan,31.892,43,49.41,nan,nan,3872,3625,3286,3150,3018,847,854,857,857,857
QS  and Icacos,-18.375,-65.875,2018-02-20 00:00:00,2018-02-22 02:07:00,nan,nan,-1.67,-12.37,nan,19.195,49,52.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-20 00:00:00,2018-02-22 02:07:00,nan,nan,-1.67,-12.37,nan,19.195,49,52.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-21 00:00:00,2018-02-23 01:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-21 00:00:00,2018-02-23 01:08:00,nan,nan,7.73,-5.09,nan,29.054,37,28.727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-22 00:00:00,2018-02-24 02:07:00,nan,nan,-1.85,-8.25,nan,16.883,37,63.274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-22 00:00:00,2018-02-24 02:07:00,nan,nan,-1.85,-8.25,nan,16.883,37,63.274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-23 00:00:00,2018-02-25 01:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-23 00:00:00,2018-02-25 01:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-24 00:00:00,2018-02-26 02:08:00,nan,nan,0.77,-10.23,nan,36.869,42,65.53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-24 00:00:00,2018-02-26 02:08:00,nan,nan,0.77,-10.23,nan,36.869,42,65.53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-25 00:00:00,2018-02-27 03:09:00,nan,nan,-1.45,-10.08,nan,23.804,37,27.113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-25 00:00:00,2018-02-27 03:09:00,nan,nan,-1.45,-10.08,nan,23.804,37,27.113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-26 00:00:00,2018-03-01 13:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-26 00:00:00,2018-03-01 13:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-27 00:00:00,2018-03-01 14:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-27 00:00:00,2018-03-01 14:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-02-28 00:00:00,2018-03-06 15:39:00,nan,nan,0.17,-6.02,nan,31.034,57,35.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-02-28 00:00:00,2018-03-06 15:39:00,nan,nan,0.71,-9.56,nan,31.817,33,39.948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-01 00:00:00,2018-03-06 15:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-01 00:00:00,2018-03-06 15:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-02 00:00:00,2018-03-06 15:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-02 00:00:00,2018-03-06 15:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-03 00:00:00,2018-03-05 02:10:00,nan,nan,1.11,-6.45,nan,17.383,56,69.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-03 00:00:00,2018-03-05 02:10:00,nan,nan,1.11,-6.45,nan,17.383,56,69.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-04 00:00:00,2018-03-06 01:04:00,nan,nan,-0.86,-11.99,nan,26.79,37,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-04 00:00:00,2018-03-06 01:04:00,nan,nan,-0.86,-11.99,nan,26.79,37,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-05 00:00:00,2018-03-07 02:04:00,nan,nan,-0.29,-9.65,nan,36.696,37,59.725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-05 00:00:00,2018-03-07 02:04:00,nan,nan,-0.29,-9.65,nan,36.696,37,59.725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-06 00:00:00,2018-03-08 13:02:00,nan,nan,-1.25,-9.05,nan,24.836,37,36.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-06 00:00:00,2018-03-08 13:02:00,nan,nan,-1.25,-9.05,nan,24.836,37,36.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-07 00:00:00,2018-03-09 23:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-07 00:00:00,2018-03-09 23:57:00,nan,nan,2.22,-3.24,nan,34.761,38,49.407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-08 00:00:00,2018-03-11 03:07:00,nan,nan,-1.09,-16.93,nan,22.963,36,52.544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-08 00:00:00,2018-03-11 03:07:00,nan,nan,-1.09,-16.93,nan,22.963,36,52.544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-09 00:00:00,2018-03-11 14:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-09 00:00:00,2018-03-11 14:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-10 00:00:00,2018-03-12 03:04:00,nan,nan,-0.94,-7.81,nan,20.568,67,66.283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-10 00:00:00,2018-03-12 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-11 00:00:00,2018-03-13 02:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-11 00:00:00,2018-03-13 02:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-12 00:00:00,2018-03-14 03:04:00,nan,nan,0.71,-6.53,nan,39.952,37,65.525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-12 00:00:00,2018-03-14 03:04:00,nan,nan,0.71,-6.53,nan,39.952,37,65.525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-13 00:00:00,2018-03-16 13:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-13 00:00:00,2018-03-16 13:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-14 00:00:00,2018-03-17 18:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-14 00:00:00,2018-03-17 18:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2018-03-15 00:00:00,2018-03-17 18:02:00,nan,nan,0.88,-11.76,nan,26.141,36,45.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2018-03-15 00:00:00,2018-03-17 18:02:00,nan,nan,0.88,-11.76,nan,26.141,36,45.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
